"id","tweet","spam"
2534,"via @guerrahr1: @trafficELTIGRE @trafficMERIDA @PorLecheria1 @TracyVzla @traffiCARACAS @trafficARC  @trafficMIRANDA http://t.co/wjHZxhkZro",0
2535,"via @guerrahr1: @trafficMERIDA @PorLecheria1  @TracyVzla @traffiCARACAS @trafficARC @trafficELTIGRE  @trafficMIRANDA http://t.co/wzlGJ8OK90",0
2536,"via @liligainza: @trafficMERIDA @migdaliatupano @PorLecheria1 @TracyVzla @traffiCARACAS @trafficARC @trafficELTIGRE  @trafficMIRANDA",0
2537,"via @walterpulgar: alguien sabe donde hay leche descremada de carton #Maracaibo",0
2538,"via @walterpulgar: ynhr #Maracaibo",0
2539,"via @eddergutierrezo:  @kerwin252010 #Maracaibo",0
2540,"via @ChavezPresente:  seguro q Exxon Mobil goza un puyero aprovechando la disputa territorial entre Guyana y Venezuela, para enlodar más la",0
2541,"via @JorhelV:  @RAFME29 @IMTCUMAoficial @polimcbo @espositivo claro esos malayos están cobrando 100bs hasta el 4 #Maracaibo",0
2542,"via @migdaliatupano: @PorLecheria1 @TracyVzla @traffiCARACAS @trafficARC @trafficELTIGRE  @trafficMIRANDA @trafficMERIDA que bueno me alegr",0
2543,"via @PorLecheria1: @RUMYOLIVO @TracyVzla @traffiCARACAS @trafficARC @trafficELTIGRE  @trafficMIRANDA @trafficMERIDA #GUARICO http://t.co/mT",0
2544,"via @Garcesgust: Alguien sabe donde hay pasajes pa #Margarita y en cuanto están vuelvo directo dsd #Maracaibo? #Maracaibo",0
2545,"via @RAFME29: Siguen los Abusos d Por-Puestos de C-2 Fte a Galerias y las Autoridades Bien Gracias !  @IMTCUMAoficial @polimcbo @espositivo",0
2546,"via @tillolaguado: ¡Clamor democrático! 27 ex jefes de Estado piden elecciones \"libres, justas e imparciales\" en Venezuela. http://t.co/CsS",0
2547,"via @Fabiola\\_Molero:  @ChavezPresente Ese arbitro se deslegitimiza solito! Ningun acuerdo! #Maracaibo",0
2548,"via @ChavezPresente:  ¿Pq deslegitiman al árbitro si se creen ganadores? ¿Pq no firman el acuerdo de respeto a los resultados electorales?",0
2549,"via @ELIOJOSE2010:  Muere conductor tras chocar su camioneta en la vía a Perijá; http://t.co/jKeViL4Kfm @RichardQM @ELIOJOSE2010 @959ROSARI",0
2550,"via @OdessaPaola: PARA DONAR 2 CAJAS DE BLOKIUM (atenolol) 50mg #DonaTusMedicamentos @traffiCOL   @ISerapita #Cabimas #Maracaibo",0
2551,"via @EveLampe:  en av 15 delicias bus de la red maestra accidentado por el CC Delicias Norte mucha cola #Maracaibo",0
2552,"via @CarlosAlfredoGS:  ¡Madre despiadada!: Envenenó a sus dos hijitos con raticida: http://t.co/cPuGCPl7r0 #Maracaibo",0
2553,"via @miguela09253207: Y seguirá aumentando esa cuenta  @GremiosDelZ  https://t.co/RgUFQh3CZH #Maracaibo",0
2554,"via @PATRUSCULA:  @beamartinezt @OMFB @Gisellbeer\\_10. Eso hay que hacerlo para ver si se acaba un poco el bachaqueo. #Maracaibo",0
2555,"via @Edumelita:  Se necesita con urgencia Doxorrubicina. Por favor quien sepa donde hay informar por esta via. Es para una noble causa",0
2556,"*\\_*\\_*\\_* [[[ SPAM ]]] *\\_*\\_*\\_*

&gt;&gt;&gt; @vaoslive &lt;&lt;&lt;

Hacer buen uso del canal es

responsabilidad de todos.

http://t.co/AouxgcUZGL",0
2557,"via @MetroMaracaibo\\_: @ManueldagninoJu  Sí, por allí está transitando sin problemas. #Maracaibo",0
2558,"via @miguela09253207: Horrible lo que esta pasando en nuestro país #AlC5Encaminamos @Joven\\_Patriota @TrabajadoresZul   https://t.co/cabsCIs",0
2559,"via @ManueldagninoJu: MetroMaracaibo   pero si estaran pasando a la altura de la charcuteria fina #Maracaibo",0
2560,"via @MCL11\\_:  @OMFB @areliscor @Gisellbeer\\_10 pq se ponen a discu7ir por un acen7o,debemos unirnos no desunirnos,ven que 7odos caemos",0
2561,"via @Edumelita:  necesito urgent cualquiera de estos medicamentos Dexametasona ampolla de 8 mg, Decove o Decadron cualquiera en ampollas gr",0
2562,"via @LDanieri: 16 homicidios durante el fin de semana en el #Zulia la estadística es de 8 asesinatos diarios #TamosBienPues  #Maracaibo",0
2563,"via @MetroMaracaibo\\_: 4:08 pm. #AVISO Por accidente vial a la altura de las Playitas, ruta 5 de Julio se desviará por Padilla y saldrá en E",0
2564,"via @elpaquetedeclav:  @BambyBird @Daalmarza @PanchoPepeBosca @luz\\_vzla81 esto es increíble, pero cierto. #Maracaibo",0
2565,"via @OMFB: @areliscor  @Gisellbeer\\_10 Gracias areliscor cuando el ser humano no tiene satisfecho una necesidad frustración y rencor",0
2566,"via @areliscor:  @Gisellbeer\\_10 @OMFB  no discuto con persona que mide mi inteligencia por un acento.Bendecida tarde Gisell. #Maracaibo",0
2567,"via @freddygalue:  @docjmcbo @cmgarciay MUY PRONTO todos andaremos a pie, no hay repuestos, cauchos ni baterías. A caminar se a dicho.",0
2568,"via @areliscor:  @Gisellbeer\\_10 @OMFB  disculpa mi linda,la persona vale por lo que piensa y es capaz de discernir, no por un acento se mid",0
2569,"via @docjmcbo:  @cmgarciay en estos dias vi una patrulla explorer con dos mini cauchos de repuestos lisos usandolos en la parte trasera",0
2570,"via @LAMAQUINARIAG:  Apoya Album SIN CUENTA,  nominado a los Pepsi Music  2015, La Maquinaria Gaitera 
LATÍN GRAMMY:AXXRFEW9 
http://t.co/P",0
2571,"via @areliscor:  @OMFB @Gisellbeer\\_10  mendigos No mija,revendedores,q invierten 500 Bs y le ganan 5.500 estafandonos a nosotros. #Maracaibo",0
2572,"via @Gisellbeer\\_10: @OMFB  Cuando aprendáis a acentuar las palabras hablamos, mediocre. #Maracaibo",0
2573,"via @hjcn:  @trafficVZLA @trafficLARA @trafficTACHIRA @trafficMIRANDA @traffiCOL @traffiCARACAS http://t.co/bIXjWRmzyA #Maracaibo",0
2574,"via @OMFB:  @Gisellbeer\\_10 lleva tu miseria en silencio #Maracaibo",0
2575,"via @CarlosAlfredoGS:  En Machiques: Perdió el control de su camión y se volcó en la vía al Tokuko (+foto)  http://t.co/sy5Tc13WuF",0
2576,"via @freddygalue:  @OMFB @Gisellbeer\\_10 hay harina pan, margarina, pañales y jabón en Centro 99 de la C2. Pero hay 3000 bachaqueros. #Conci",0
2577,"via @javi\\_yoris:  @cmgarciay @aulissima @Itocarrillo #Maracaibo",0
2578,"via @cmgarciay:  si así están los cauchos de repuestos de la policía que le quedará a uno http://t.co/JoqfEApLi1 #Maracaibo",0
2579,"via @Gisellbeer\\_10: @OMFB  + estamos como estamos... pq si arregláis las cosas como escribís, estamos jodios. #Maracaibo",0
2580,"via @PaolaGuevara\\_: Quien sabe donde puedo conseguir Roacutan, isoface o cuticlin?? #Maracaibo",0
2581,"via @OMFB: @Gisellbeer\\_10  calate el censo deseo que lleves sol maltrato eso si calladita #Maracaibo",0
2582,"via @GremiosDelZ: como hacer que a nuestros profesionales les rinda más su dinero ante esta crisis? #AlC5Encaminamos   https://t.co/9PRJeaB",0
2583,"via @beamartinezt:  @OMFB @Gisellbeer\\_10 y haciendo censo, partidas de nacimiento para pañales y leche, adonde hemos llegado #Maracaibo",0
2584,"via @GremiosDelZ: No debemos permitir abuso de ningún tipo @Notilabve  es deprimente lo que viven los periodistas. https://t.co/LNe2bpvm50",0
2585,"via @hjcn:  Ni a eso llega el valor de nuestra moneda \"Bolívar Fuerte\" fuertemente por abajo te dejaron Bolívar. http://t.co/jnTYKq3Qh0",0
2586,"via @zulia2012:  @kerwin252010 pantera #Maracaibo",0
2587,"via @GremiosDelZ: El deterioro económico ha sido brutal para el vzlno #AlC5Encaminamos   @infourbe  https://t.co/cCQcwHKwia #Maracaibo",0
2588,"via @patyciia:  @cmgarciay PETACA.... #Maracaibo",0
2589,"via @OMFB:  @Gisellbeer\\_10 que pobreza de país lleno de mendigos suplicando productos #Maracaibo",0
2590,"via @OMFB:  @Gisellbeer\\_10 un pais de sinverguenzas de esclavos de gente como vos mendiga #Maracaibo",0
2591,"via @gracie\\_33:  @kerwin252010 pelicano #Maracaibo",0
2592,"via @cmgarciay:  donde puedo comprar un papagallo #Maracaibo",0
2593,"via @Gisellbeer\\_10:  Buenas tardes, ¿quién me informa sobre el censo en la plaza de la república para dar leche maternizada? (horarios)",0
2594,"via @RAFME29: C-2 cobran 30corto y 40 largo No hay autoridad ? Nadie Hace nada.  @IMTCUMAoficial @alsisespina  #Maracaibo",0
2595,"via @GremiosDelZ: La verdadera solución es eliminar ese control #AlC5Encaminamos @TrabajadoresZul   @amigosdlibertad  https://t.co/pqosxBxn",0
2596,"via @eybarojas:  @kerwin252010 pelicano #Maracaibo",0
2597,"via @RAFME29: Por-puesto C-2 hacen estragos Fte a Galerias @IMTCUMAoficial @polimcbo   #Maracaibo",0
2598,"via @henrymavares:  necesito trasporte de la univ. Jose G. Hasta caujaro 6pm #Maracaibo",0
2599,"via @KAustralis: @traffiCARACAS @trafficVZLA @trafficMATURIN @trafficPUERTO  @trafficGUAYANA @trafficGUARICO FELICIDADES https://t.co/wxlH7",0
2600,"via @Araque992: Buenas tardes, cuánto están cobrando las van para urbe en el turno de la mañana dsd Ciudad Ojeda? Gracias. #Maracaibo",0
2601,"via @parroquiaovilla: Aires de juventud #AlC5Encaminamos @Parroquiajavila     https://t.co/LqQV8kqr3l #Maracaibo",0
2602,"via @OrlysVi: @julianjulian130  @FreddyFereira\\_ Que desastre. #Maracaibo",0
2603,"via @julianjulian130:  @OrlysVi @FreddyFereira\\_ lo mismo de siempre, el terreno lo quieren tomar para armar ranchos #Maracaibo",0
2604,"via @Vene\\_50:  Alguien que informe por favor donde conseguir spray para limpiar carburador,  Gracias anticipadas. #Maracaibo",0
2605,"via @Pegaso1402:  @kerwin252010 pelicano #Maracaibo",0
2606,"via @vaoslive:  @lachinayulimar @traffiCARACAS @trafficVZLA @meridave con mucho gusto! Estamos muy cerca! Saludos #Maracaibo",0
2607,"via @dariomanuel: http://t.co/doVd09QoHW no existe alcadia en #Maracaibo . .@infourbe . .@traffiCARACAS .@GonzaloAporrea #Maracaibo",0
2608,"via @AlexiaValbuena: Y los que pasan a pie, menos los pelan. @totenkofsky @OrlysVi  @jcarrillo1234 #Maracaibo",0
2609,"via @jcarrillo1234: @totenkofsky @OrlysVi  los limpia vidrios de delicias Norte también ROBAN no se pq la Policia no los quita d allí",0
2610,"via @totenkofsky: @OrlysVi  @jcarrillo1234 y se salvo q estaba en la cola con la roja pq si no lo arrastro #Maracaibo",0
2611,"via @totenkofsky: @OrlysVi  @jcarrillo1234 yo los tengo ya pillaos y a uno de ellos e me acerco y le tire un pote de gas pimienta por la je",0
2612,"via @totenkofsky: @edithdanice  @jcarrillo1234 el semáforo ay datena a los q están mas al ante y te jo den #Maracaibo",0
2613,"via @totenkofsky: @edithdanice  @jcarrillo1234 la cosa es así ellos en el pegaito ven quien tiene movil en la mano y como mas al ante te ag",0
2614,"via @totenkofsky: @edithdanice  @jcarrillo1234 todos los dias ay una q se pone una gorra negra con blanco y ya a robado a media mundo",0
2615,"via @El\\_Beco:  @polimcbo #VigilanciaPermanenteEnDeliciasConAvenidaUniversidad 👮 #Maracaibo",0
2616,"via @OrlysVi:  @totenkofsky @jcarrillo1234 Que molleja. #Maracaibo",0
2617,"via @jcarrillo1234:  @totenkofsky alli estuvo parada la Policia como una semana, luego se fue, como si ya se hubiera solucionado el problema",0
2618,"via @edithdanice:  @totenkofsky @jcarrillo1234 Todos los diiias ellos  stan alli #Maracaibo",0
2619,"via @totenkofsky:  @jcarrillo1234 ellos se la pasan robando a los q están en el semáforo de delicias con universidad http://t.co/vMYtQWTomL",0
2620,"via @totenkofsky:  @jcarrillo1234 aquí tienen donde se paran los choros http://t.co/yXm4BJoJ7p #Maracaibo",0
2621,"via @Elbamargarita92:  #Repost @orianaarrieta\\_ SIGAMOS DIFUNDIENDO PARA QUE REGRESEN A DUKE 🙏 POR FAVOR… https://t.co/2cN1Jz3cXp #Maracaibo",0
2622,"via @El\\_Beco: @jcarrillo1234  q @poliMCBO &gt; COLoque no vigilancia permanente alli con lo que se sabe de la zona deja mucho a q pensar",0
2623,"via @OrlysVi:  @FreddyFereira\\_ Todo el país está tenso, pero q pasó en el Pinar? #Maracaibo",0
2624,"via @totenkofsky:  @jcarrillo1234 en el pegaito q esta en toda la esquina donde siempre se la pasan unas motos allí todo el mundo sabe q",0
2625,"via @totenkofsky:  @jcarrillo1234 ese q riba ay es el mismo siempre roba ay y en delicias una cuadra antes de llegar a la unive se para en",0
2626,"via @LYasminj:  @kerwin252010 #Maracaibo",0
2627,"via @FreddyFereira\\_: Hay un ambiente tenso, un ambiente de protesta en la urbanización El Pinar   #Maracaibo",0
2628,"via @Elbamargarita92:  #enajenadamental fue el término que utilizaron gustavocien en el programa de tv y radio… https://t.co/y4CUVx8r6n",0
2629,"via @jcarrillo1234:  acaban de robarle el celular a una señora en su vehiculo semaforo delicias/univerdidad, vestia franelilla blanca el ma",0
2630,"via @fcoduno: @kerwin252010  Pantera #Maracaibo",0
2631,"via @tillolaguado: Señores prepárense por que las elecciones no van! #Maracaibo",0
2632,"via @jggj71:   a de ser pq eran otros arboles ls que iban pero el nin es mas barato y así les quedaba dinero a ellos no se digo yo",0
2633,"via @AnaY63:  @SociedadUnidaZ @XavierSerranoJP @PadrePalmar00 la Carboelectrica contaminara más el ambiente!  Desvío rios nos dejará sin ag",0
2634,"via @juniormoussa: Atencion entrada del universitario full full basura imau full basura #Maracaibo",0
2635,"via @LillyDalo: @guicho315  @lente8 ´Dejar viviendo a quien matar fue. #Maracaibo",0
2636,"via @edgarvalles1014:  @kerwin252010 pelicano #Maracaibo",0
2637,"via @gporti:  Canasta Básica Familiar subió a 54.204,69.... Espero que algún día nos demos cuenta de nuestra realidad... Se las dejo hay..",0
2638,"via @Lamuneca\\_blanca:  Lo más feo que tiene la C1 son las horribles Matas de nin quien sería el que tuvo la brillante idea para contratarlo",0
2639,"via @AnaY63:  @SociedadUnidaZ @XavierSerranoJP @PadrePalmar00 como Pdta Movev exigimos los zulianos Energias Limpias! No más contaminación!",0
2640,"via @guicho315: ESTE ES #JESSEC: http://t.co/DadBOMMcHc EL27N1992 SEJUGOLAVIDAXLAPATRIA, ASESINANDOVIGILANTS S/ARMAS.LA HAYA T ESPERA!  @le",0
2641,"via @MetroMaracaibo\\_: De lunes a viernes, #BusUrdaneta te ofrece traslados cómodos dsd 5:30 am a 6:00 pm  #Maracaibo",0
2642,"via @AnaY63:  @SociedadUnidaZ @XavierSerranoJP @PadrePalmar00 en Goajira paralizaron proyecto eólico x contrato con Chinos Carboelectrica!",0
2643,"via @emersonpadron:  @kerwin252010 #Apensar #Maracaibo pelicano #Maracaibo",0
2644,"via @EricDavidSon201:  @trafficlara @trafficmerida @trafficvzla gracias a nicolasm #venezuela es #oroinsalubridad #inseguridad #escases #re",0
2645,"via @LDanieri:   URGENTE para Bebe en Pto Ordaz se necesita ketazol en suspensión y nistatina suspensión oral 04141742324 o 04128803355",0
2646,"via @Lilita\\_7:  @kerwin252010 simbolo #Maracaibo",0
2647,"via @jjortegar:  @kerwin252010 pelicano #Maracaibo",0
2648,"via @kerwin252010: Ayúdame #Apensar ¿Puedes adivinar la palabra? (8 letras)
Opción:OAIENCLPRKSOUZ  http://t.co/w6AY5YN3DK #Maracaibo",0
2649,"via @angieletto:  @kerwin252010 cineasta #Maracaibo",0
2650,"via @perro\\_maracucho:   @trafficMcbo  https://t.co/OZNIwnVAPs #Maracaibo",0
2651,"via @Pegaso1402:  @kerwin252010 cineasta #Maracaibo",0
2652,"via @kerwin252010: Ayúdame #Apensar ¿Puedes adivinar la palabra? (8 letras)
Opción:SDARTACINOCIEA
 http://t.co/zu7FHVXe0U #Maracaibo",0
2653,"via @Pegaso1402:  @kerwin252010 pantera #Maracaibo",0
2654,"via @ElQuakero:  @kerwin252010 Y el resto de las letras pa que sirve? #Maracaibo",0
2655,"via @AlvaroMunoz: ¡NIVEL de POBREZA de los PROFESORES UNIVERSITARIOS! @trafficMERIDA @trafficMATURIN  @trafficVALENCIA http://t.co/7B4vkglU",0
2656,"via @04Diciembre2014: @RAMONBRAVOUC @mgianis @ggalvan3 @TITORODRIGUEZZ @trafficVZLA @perro\\_maracucho  http://t.co/a5RyfpaRW8 #Maracaibo",0
2657,"via @aida\\_rincon:  @AlexaMaria7 RAFIA #Maracaibo",0
2658,"via @Edilberto425:  @kerwin252010 pantera. #Maracaibo",0
2659,"via @iraida1966:  @kerwin252010  Pantera #Maracaibo",0
2660,"via @ltirado48:  @kerwin252010 pantera #Maracaibo",0
2661,"via @kerwin252010: Ayúdame #Apensar ¿Puedes adivinar la palabra? (7 letras)
Opción:ALEAETENPCHTIR
 http://t.co/tfvnXBRoKM #Maracaibo",0
2662,"via @AnaY63:  @SociedadUnidaZ @XavierSerranoJP @PadrePalmar00 Fanb están expropiando tierras a wayuus x construir vias ferroviarias n Goaji",0
2663,"via @eybarojas:  @kerwin252010 símbolo #Maracaibo",0
2664,"via @geojohnssp:  CUATRICENTENARIO VUELTO UN VERGUERO #Maracaibo",0
2665,"via @Exmariita: A CUCHILLADAS MATARON AL REY :Esta madrugada asesinaron al peligroso hampon zuliano. http://t.co/Klz7WgMi6W  @trafficLARZUL",0
2666,"via @perro\\_maracucho: Esta escasez nos afecta a todos  @trafficVZLA   https://t.co/7mzddY4I8B #Maracaibo",0
2667,"via @Belkyslabeba:  @AlexaMaria7 rafia #Maracaibo",0
2668,"via @veroc1965:  Hay supermercados que están cobrando Las bolsas a 2 bolivares. #Maracaibo",0
2669,"via @TrabajadoresZul: El costo de la vida sube otra vez @JuanLuisGuerra  @williecolon @GremiosDelZ @EstudiantesUniZ  https://t.co/MuxrGcqkz8",0
2670,"via @Helen0929:  papel higienico donde mcbo eso Zulia #Maracaibo",0
2671,"via @edithdanice:  @Fabi\\_Rapalino agarren su paraguas, que lo que viene es aguaaa #Maracaibo",0
2672,"via @rvsmary:  traffic Valera  https://t.co/lzuZcFgbHk #Maracaibo",0
2673,"via @mariabh60:  @AlexaMaria7 rafia #Maracaibo",0
2674,"via @EstudiantesUniZ: Dale la mano a Xavier Serrano #AlC5Encaminamos @Joven\\_Patriota @XavierSerranoJP  @trafficVZLA  https://t.co/Z0fGVyHQhS",0
2675,"via @leonardojreyest: Murió al volcar su camión en la vía Tukuko http://t.co/rpdGR8iEUA  #Maracaibo",0
2676,"via @carlavbg: @DonanteSangreVE  http://t.co/U8poHBT2vZ #Maracaibo",0
2677,"via @04Diciembre2014: @trafficMERIDA @trafficVALENCIA  @trafficLARA @trafficTACHIRA @trafficCORO @traffiCaracas http://t.co/mHOLWxmmBo",0
2678,"via @Fabi\\_Rapalino: así luce el cielo en #Valera #trujillo sector Las acacias . Feliz semana. http://t.co/TvN9yXOAwD #Maracaibo",0
2679,"via @TrabajadoresZul: Repudiamos los atropellos a nuestros periodistas Vzlanos @cnpzulia @GremiosDelZ    https://t.co/z4OBvb2hh6 #Maracaibo",0
2680,"via @tatuela26:  El bono alimentario de Corpoelec a Jubilados es de 2600 :'( #Maracaibo",0
2681,"via @SociedadUnidaZ: Preocupante situación actual sobre nuestra juventud  @trafficVZLA   https://t.co/wWd5DzZZgz #Maracaibo",0
2682,"via @arelua:  @DeivyGalban @Centro99 todos se están embolsillando dinero y nosotros descapitalizàndonos #Maracaibo",0
2683,"via @fatima\\_guerra:  @DeivyGalban @Centro99 Eso es un negocio paralelo,igual con SANDRITA del centro #Maracaibo",0
2684,"via @imagencenter:  @trafficGUAYANA @trafficAPURE http://t.co/Qx6K4RwyXv #Maracaibo",0
2685,"via @perro\\_maracucho: Ups, lo siento hehe    @HuellasMcbo http://t.co/4u8QyxnM1G #Maracaibo",0
2686,"via @verou331:  @KarelisLabarca imaginate yo que gano el ticket a 0,75.. :S #Maracaibo",0
2687,"via @KarelisLabarca:  la TEA es de 12mil esto es una hiperinflacion!! https://t.co/fqSAFeUlYE #Maracaibo",0
2688,"via @DeivyGalban:  otros mas que apoyan el bachaqueo son los de @Centro99 del 18 de octubre, hasta cuando.! #Maracaibo",0
2689,"via @sur58888:  @trafficMIRANDA @trafficMERIDA  #Maracaibo",0
2690,"via @rafael478: PanchoArias2012 @Gobierno\\_Zulia @hidrolagozulia  Calle97C con Av64A San Miguel boca d visita abierta via muy transitada SOS",0
2691,"via @rafael478: PanchoArias2012 CorpoelecZulia\\_ @Gobierno\\_Zulia  Prolongacion c-2 totalmente a oscura via transformada en una guillotina SOS",0
2692,"via @rafael478: PanchoArias2012 CorpoelecZulia\\_ @Gobierno\\_Zulia  Av Ppal San Miguel varios tramos a oscuras via muy peligrosa SOS #Maracaibo",0
2693,"via @rafael478: PanchoArias2012 CorpoelecZulia\\_ @Gobierno\\_Zulia  ubicacion exacta d los postes dañados SOS X FAVOR http://t.co/jwGmer8qW2",0
2694,"via @rafael478: PanchoArias2012 CorpoelecZulia\\_ @Gobierno\\_Zulia  calle 97A entre av65 y 66 San Miguel alumbrado dañado  via oscura y peligr",0
2695,"via @rafael478: PanchoArias2012 CorpoelecZulia\\_ @Gobierno\\_Zulia  Av66 San Miguel alumbrado dañado  postes MO2D11 MO2D15 via oscura y peligr",0
2696,"via @michaelriera:  @cvfg1966 @edithdanice @gfuyogamcbo excelente muchas gracias #Maracaibo",0
2697,"via @edithdanice: @CVFG1966  @michaelriera @gfuyogamcbo a tu orden. feliz día y suerte #Maracaibo",0
2698,"via @CVFG1966:  @edithdanice @michaelriera @gfuyogamcbo Gracias...¡¡¡ #Maracaibo",0
2699,"via @InformalZlia: Así estamos #AlC5Encaminamos  @TrabajadoresZul @GremiosDelZ @EncaminamosC5 @XavierSerranoJP  https://t.co/w9yxW9qZW7",0
2700,"via @edithdanice:  @michaelriera @CVFG1966 @gfuyogamcbo saime sabaneta de lun a viern #Maracaibo",0
2701,"via @michaelriera:  @cvfg1966 @gfuyogamcbo amigo por casualidad tendrás información sobre jornada de cédula? #Maracaibo",0
2702,"via @CarlosAlfredoGS:  ¡IMPERDONABLE!: Este desalmado intentó violar a su sobrina, pero lo capturaron (+foto)  http://t.co/iPtMb4gRv2",0
2703,"via @CVFG1966: Son los dueños de tu futuro:  “Yoga para niños”, 04146203030 y 04146210348,  @gfuyogamcbo #Maracaibo",0
2704,"via @AnaY63:  @SociedadUnidaZ @XavierSerranoJP @PadrePalmar00 zulianos debemos unirnos por la defensa de paralización de Carboelectrica",0
2705,"via @EncaminamosC5: #AlC5Encaminamos #NoTeAcostumbres  @amigosdlibertad  @Parroquiajavila @Joven\\_Patriota  https://t.co/pEVMkm8TGt",0
2706,"via @SociedadUnidaZ:  @XavierSerranoJP  @trafficMcbo @trafficMcbo @PadrePalmar00 #NOTEACOSTUMBRES http://t.co/Ez7mhw3b7P #Maracaibo",0
2707,"via @edithdanice:  @MichellAle1092 no #Maracaibo",0
2708,"via @MichellAle1092: bd,hoy es bancario?  #Maracaibo",0
2709,"via @DOUGLASBRACHO:  @YasmaryS jamas #Maracaibo",0
2710,"via @sagagozam:  Lo que antes costaba una casa… ahora cuesta una licuadora (PRECIO SUSTO) http://t.co/1vxe8X3Y0b #Maracaibo",0
2711,"via @CarlosAlfredoGS:  Lo hallan sin vida y con signos de tortura  vía la Cordillera de Machiques  http://t.co/9ii3LFOYuT #Maracaibo",0
2712,"via @YasmaryS: #NOTEACOSTUMBRES  http://t.co/KlVsikU4WL #Maracaibo",0
2713,"via @EricDavidSon201: @trafficvzla @trafficaracas @trafficarc @trafficmerida @traffictachira  @trafficvalencia  #nicolaseslaguerraeconomica",0
2714,"via @YasmaryS: #NOTEACOSTUMBRES  http://t.co/Ez7mhw3b7P #Maracaibo",0
2715,"via @Richardmmcbo:  @zuliapordentro @venezuela así esta la ciudad #Maracaibo http://t.co/B5OkFao58N #Maracaibo",0
2716,"via @lores82:  @MChalita\\_ cuál es esa palataforma de la c1? #Maracaibo",0
2717,"via @YasmaryS: #NOTEACOSTUMBRES  http://t.co/d6xc36XQaP #Maracaibo",0
2718,"via @lores82: @MChalita\\_  chevere mil gracias!! #Maracaibo",0
2719,"via @MChalita\\_:  @lores82 mañana comienza jornada en intt y en la plataforma C1 #Maracaibo",0
2720,"via @imagencenter:  @trafficGUAYANA @trafficAPURE http://t.co/Q4dNBJyLmo #Maracaibo",0
2721,"via @edithdanice:  @lores82 saime sabaneta #Maracaibo",0
2722,"via @irlenyleal:  @lores82  en el core 3 #Maracaibo",0
2723,"via @elverdadero12: Paralización en actividad de mataderos roza 60 \\% en Zulia  http://t.co/h9K4SPimiC http://t.co/nZ6q0yNoGU #Maracaibo",0
2724,"via @lores82:  Bd :) gente!! Por fa quien me puede decir con propiedad donde puedo r3novar mi cédula?? Gracias por la colaboración",0
2725,"via @cjvasquez2: @trafficMIRANDA  @trafficBARINAS @trafficLARA @trafficMERIDA @trafficMGTA @trafficARAGUA  https://t.co/W7GlRc6r9B",0
2726,"Muy congestionada la Av Fuerzas Armadas entre la Av Centurión y los Niños Cantores De Oriente #Maracaibo",0
2727,"Otro tramo de la Av 67 Cecilio Acosta entre la E/S PDV La Estrella y la Av 4 Bella Vista #Maracaibo",0
2728,"via @Parroquiajavila: #AlC5Encaminamos @TrabajadoresZul @InformalZlia  @GremiosDelZ @amigosdlibertad  https://t.co/wmE2CEQEwI #Maracaibo",0
2729,"Tráfico pesado en la CLL 67 Cecilio Acosta entren la Av 12 y la Av Goajira #Maracaibo",0
2730,"via @ELIOJOSE2010: @RichardQM: #Ahora Muere conductor de Ford Bronco roja tras chocar con objeto fijo Km61 vía #Perija autoridades en el si",0
2731,"Gran tramo de la CLL 74 con tráfico ligero desde la Av 3-D hasta la Av 12 con sentido -O- #Maracaibo",0
2732,"via @AuroraMachado:  aquí solo recogen la basura de la alcaldía y la c.165,la 171,la av.43 que son las que transita el alcalde #Maracaibo",0
2733,"via @paul31x: #dia4de21 
# reto
# mejorando salud
# tu También puedes
04141677998    http://t.co/EHMv8my9Cy #Maracaibo",0
2734,"via @AuroraMachado:  san francisco es un basurero municipal #Maracaibo",0
2735,"via @AuroraMachado:  entre las calles 170 y la ave.45,llegan carros a dejar basura en los costados de los aptos.Tiraya,y nos perjudican con",0
2736,"Fuerte congestionamiento en la Av 78 Dr. Portillo desde la Av  9-B hasta ja Av 17-A con dirección -O- #Maracaibo",0
2737,"via @EncaminamosC5: #AlC5Encaminamos #Maracaibo #20JL  @trafficMcbo @trafficVZLA  @XavierSerranoJP  https://t.co/BrngJAmYzD #Maracaibo",0
2738,"Av 15 Las Delicias con cola corrida entre la Ab 78 Dr. Portillo y la CLL 82 #Maracaibo",0
2739,"via @AuroraMachado:  esta es la Venezuela creada sin conciencia egoísta que ensucia el frente de otros para no ver el sucio en el suyo,y ti",0
2740,"Muy congestioada la CLL 89-D entre la Av 13-B y la Av 7-A #Maracaibo",0
2741,"via @AuroraMachado:  los nuevos vecinos de esta antigüa urb. La coromoto estamos sometidos al abuso de estos que salen en sus carros dejar",0
2742,"via @Elbamargarita92:  campaña de prevención de la #hepatitisviral impulsada por @higadosanoVE, dirigida a… https://t.co/krgZIqIzP7",0
2743,"via @AuroraMachado:  en la urb.la coromoto,en las calles donde hay construcción de casas,la basura nos va a comer,y el alcalde bien gracias,",0
2744,"via @gerlygerman:  CADENA IRROMPIBLE: Un HAMPA asesina y desatada, FUERZAS POLICIALES extorsionando y viviendo de la VACUNA del HAMPA.",0
2745,"via @RichardQM: #Ahora Muere conductor de Ford Bronco roja tras chocar con objeto fijo Km61 vía #Perija autoridades en el sitio  #Maracaibo",0
2746,"via @perro\\_maracucho: Ser rico es malo #Wouf     https://t.co/dss6p7zVhm #Maracaibo",0
